names;1.1.1. Forma��o Florestal;1.1.2. Forma��o Sav�nica;1.2. Floresta Plantada;2.1. �rea �mida Natural n�o Florestal;2.2. Forma��o Campestre (Campo);2.5. Outra Forma��o n�o Florestal;3.1. Pastagem;3.2.1. Cultura Anual e Perene;3.2.2. Cultura Semi-Perene;3.3 Mosaico de Agricultura ou Pastagem;4.1. Infraestrutura Urbana;5.1. Rio, Lago e Oceano;total;population;population bias;user's accuracy;user stderr;error of comission;area dis
4.1. Infraestrutura Urbana;1.298614858702427e-05;0.0;0.0;0.0;1.1392727791185347e-05;1.1564287991552812e-05;5.989839432233257e-05;6.716494717101463e-06;0.0;0.0;0.002820819754488753;0.0;0.0029233778078979495;0.0029233778078979495;0.0011932320125514428;0.9649179612939114;0.030167221392168868;0.035082038706088614;0.0011932320125514432
5.1. Rio, Lago e Oceano;0.0003643084045096005;0.0;0.0;8.299298927599923e-05;4.908305668604146e-05;0.0005431430280289263;5.928619413391774e-05;0.0;0.0;0.0;0.0;0.01382059514297808;0.014919408815612566;0.014919408815612566;0.0018808784216193882;0.92635005272564;0.026569247188245073;0.07364994727436003;0.0018808784216193877
total;0.5312256959984215;0.1206533335539492;0.005042979791376908;0.002713863905606745;0.04002951425440149;0.029650376108281758;0.20429728519555315;0.03162204320993839;0.00436469926228095;0.009483311662495659;0.004116609820449393;0.016800287237231953;1.0000000000000002;1.0000000000000002;0;0.8565703972412357;0.006283604195299648;0.14342960275876426;0.04305384671584411
adj population;0.5312256959984349;0.12065333355394897;0.005042979791376909;0.0027138639056067475;0.04002951425440115;0.029650376108281803;0.20429728519555324;0.03162204320993829;0.0043646992622809536;0.009483311662495665;0.004116609820449394;0.01680028723723195;1.0000000000000002;NA;NA;NA;NA;NA;NA
adj pop stdErr;0.004129260706578044;0.003005683975578445;0.0007130621022926849;0.0005929969297356963;0.0019301890591879964;0.0013109273449483018;0.00364813532661352;0.0017194641768761678;0.0006426133891155679;0.0009962677183836673;0.0006426133891155679;0.001045343878097526;0.020376557996523183;NA;NA;NA;NA;NA;NA
producer's accuracy;0.960598465838913;0.6722154719296568;0.7185453076071578;0.6548529220729133;0.6736605078369564;0.5141321496836619;0.7988582815686114;0.7950039587070484;0.7080696636678327;1.0;0.6852288357464049;0.8226404077395516;0.8565703972412353;NA;NA;NA;NA;NA;NA
prod stdErr;0.0028111614386675215;0.007357110038267421;0.024320379013382163;0.04178571065280228;0.011908052465381047;0.015885017805938883;0.006726294426091585;0.015511824731335255;0.03333545901289215;0.022507341662210037;0.021411390724395542;0.02318449609305197;0.006266010470165542;NA;NA;NA;NA;NA;NA
error of omission;0.9971888385613324;0.9926428899617326;0.9756796209866179;0.9582142893471978;0.9880919475346189;0.9841149821940611;0.9932737055739084;0.9844881752686647;0.9666645409871079;0.97749265833779;0.9785886092756044;0.976815503906948;0.1434296027587647;NA;NA;NA;NA;NA;NA
alloc dis;0.04186221481625885;0.05232079386500321;0.00143740974679639;0.001426972815900299;0.026126422706629175;0.00878032435609958;0.052365408529906954;0.012964787351264023;0.0010644344458701155;0.0;0.00020511610681839265;0.0021976273452689703;0.10037575604290798;NA;NA;NA;NA;NA;NA
 ;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
 ANO: 2003 ;;;;;;;;;;;;;;;;;;;
 ;1.1.1. Forma��o Florestal;1.1.2. Forma��o Sav�nica;1.2. Floresta Plantada;2.1. �rea �mida Natural n�o Florestal;2.2. Forma��o Campestre (Campo);2.5. Outra Forma��o n�o Florestal;3.1. Pastagem;3.2.1. Cultura Anual e Perene;3.2.2. Cultura Semi-Perene;3.3 Mosaico de Agricultura ou Pastagem;4.1. Infraestrutura Urbana;5.1. Rio, Lago e Oceano;total;population;population bias;user's accuracy;user stderr;error of comission;area dis
1.1.1. Forma��o Florestal;0.5056774287540081;0.014281511543774248;0.0008979637696172309;0.00021469018634290816;0.0011752136805487574;0.008931415074275788;0.011656212356018006;0.0003804832580637201;5.112770063751802e-05;0.0;9.552981399680976e-05;0.0015555847976636014;0.5449171609349467;0.5449171609349467;-0.01792796747934056;0.9279895459456413;0.002686130107177157;0.07201045405435869;0.017927967479340556
1.1.2. Forma��o Sav�nica;0.008528937381990178;0.0799335292004291;3.862997279486473e-05;0.00014293465778476256;0.004896506355949491;0.00022601803693167032;0.01207400263825279;0.00026448527091514813;0.0;0.0;2.0806402573986232e-05;0.000104576243189401;0.10623042616081138;0.10623042616081138;0.01333993256151347;0.7524541893433226;0.008612571392633418;0.24754581065667736;0.013339932561513418
1.2. Floresta Plantada;0.00029130138957343785;2.878359502935412e-05;0.003725843109520352;0.0;0.0;0.0;0.00036408415931598253;3.204391923641023e-05;8.067737678749991e-06;0.0;0.0;0.0;0.004450123910354287;0.004450123910354287;0.0008219957055929159;0.8372448013978395;0.02880528792332356;0.16275519860216048;0.0008219957055929147
2.1. �rea �mida Natural n�o Florestal;9.057825643779468e-05;1.2254953156456754e-05;0.0;0.0017749552875246108;0.000535048053425829;0.0;2.1193758038064057e-05;0.0;0.0;0.0;0.0;5.19222770289544e-05;0.0024859525856117098;0.0024859525856117098;0.00023734559204941343;0.7139940229744385;0.04449551960176708;0.2860059770255615;0.00023734559204941332
2.2. Forma��o Campestre (Campo);0.0011405549423552175;0.016828800870719078;4.996593119469812e-05;0.0004986093046894185;0.026504493188318323;0.000853675819914378;0.009905548942950934;0.0007961223858021399;6.712731800554228e-06;0.0;0.00011813250472011978;0.0001177808217390174;0.05682039744420387;0.05682039744420387;-0.017114913246265573;0.4664608904635845;0.008842783563908708;0.5335391095364155;0.017114913246265545
2.5. Outra Forma��o n�o Florestal;0.0014671685390368532;0.00014803730287840314;1.6437118923904726e-05;0.0;0.0002740869687788113;0.015448838374449417;0.0026570397948544864;0.00019524058253105416;0.0;0.0;1.3694607935928908e-05;0.00026163402530683026;0.02048217731469569;0.02048217731469569;0.009194933261110014;0.7542576229610657;0.022552201581014217;0.2457423770389343;0.009194933261110028
3.1. Pastagem;0.005556994669556524;0.006987554312090276;0.0002807603122742932;0.0;0.003353059759621789;0.003245545221611529;0.1660602580323934;0.00454672801618482;0.0007786995663979525;0.0;0.0006172792390920414;0.00022507811582962674;0.19165195724505227;0.19165195724505227;0.0158377322221285;0.8664678431645941;0.007232210034087896;0.13353215683540587;0.015837732222128503
3.2.1. Cultura Anual e Perene;0.0003112325578158156;0.00017167713896193068;1.0147988089342214e-05;2.8322351350738885e-05;0.0025191335455634852;8.464978671073018e-05;0.004518483570774303;0.02644418767919143;0.000459545514805727;0.0;7.941892810773404e-05;0.00015540404096578257;0.03478220310233702;0.03478220310233702;-0.0016401380625483053;0.7602792612471004;0.01461730895115179;0.23972073875289956;0.0016401380625482853
3.2.2. Cultura Semi-Perene;1.0234511576131812e-05;1.15084946907766e-05;0.0;0.0;0.0;0.0;3.5463311013606175e-05;0.0004760594216012531;0.0032490451877704996;0.0;0.0;0.0;0.003782310926652267;0.003782310926652267;0.0007708875124387339;0.8590106024536268;0.040274605959170866;0.14098939754637319;0.0007708875124387339
3.3 Mosaico de Agricultura ou Pastagem;0.0032453085835089496;0.0011506465062287598;0.00025237141353251583;0.0;0.0003568725601139376;0.00021654138044178864;0.0;0.0;0.0;0.00991582518231536;0.00027519689197043416;0.00025177549417461034;0.015664538012286355;0.015664538012286355;-0.005748712829970996;0.6330110198295006;0.015271349800418678;0.3669889801704994;0.005748712829970994
4.1. Infraestrutura Urbana;1.2982303967965726e-05;0.0;0.0;0.0;1.138935491291422e-05;1.1560864321962642e-05;7.597035886459469e-05;6.714506262755439e-06;0.0;0.0;0.0029199709593381476;0.0;0.0030385883476683404;0.0030385883476683404;0.0011014410000668615;0.9609629950627523;0.029242638317085557;0.03903700493724771;0.0011014410000668613
5.1. Rio, Lago e Oceano;0.0006564715657791752;1.605480436642018e-05;0.0;6.378638996868406e-05;7.968073070499184e-05;0.0006588660171484523;0.00012143254470458311;0.0;0.0;0.0;0.0;0.014097871962694174;0.015694164015366482;0.015694164015366482;0.0011274637632255184;0.8982875385328364;0.02537112819297212;0.10171246146716362;0.0011274637632255162
total;0.5269891934556061;0.1195703587223248;0.005272119615947202;0.002723298177661123;0.039705484197938325;0.02967711057580572;0.20748968946718077;0.03314206503978873;0.004553198439091001;0.00991582518231536;0.004140029347735202;0.016821627778592;1.0;1.0;0;0.8557522469179537;0.00635487916783571;0.1442477530820463;0.042431731618125385
adj population;0.5269891934556202;0.11957035872232448;0.005272119615947203;0.0027232981776611257;0.039705484197937964;0.029677110575805757;0.20748968946718108;0.03314206503978865;0.004553198439091006;0.009915825182315373;0.004140029347735203;0.016821627778591985;1.0;NA;NA;NA;NA;NA;NA
adj pop stdErr;0.004122612969389118;0.0029940612957742403;0.0007282984117424478;0.0005936041458753158;0.001921726251960148;0.001311846777401926;0.0036585606371518494;0.001752511732710719;0.0006563385437502173;0.00101931531492891;0.000643958352724861;0.001046831014162315;0.020449665447572065;NA;NA;NA;NA;NA;NA
producer's accuracy;0.9595593895164137;0.6685062255776663;0.7067068619327898;0.6517667812082971;0.6675272628886472;0.5205641005713048;0.8003301680137687;0.7979040427156189;0.7135742558189796;1.0;0.7053019952468487;0.8380801280501399;0.8557522469179533;NA;NA;NA;NA;NA;NA
prod stdErr;0.0028605912117954033;0.007395570098369234;0.024022277270814626;0.04158847654303594;0.011903117114052293;0.016000017219267353;0.006729753870539516;0.015273554577352784;0.03297495283770815;0.022737788477540998;0.021600936883335944;0.023312630727133615;0.006338893104051004;NA;NA;NA;NA;NA;NA
error of omission;0.9971394087882046;0.9926044299016308;0.9759777227291854;0.958411523456964;0.9880968828859477;0.9839999827807326;0.9932702461294605;0.9847264454226472;0.9670250471622919;0.977262211522459;0.978399063116664;0.9766873692728664;0.14424775308204674;NA;NA;NA;NA;NA;NA
alloc dis;0.042623529403196025;0.052593793920764575;0.0014485616016678702;0.001421994596174198;0.026401982019240003;0.010066677880492546;0.05118339842531772;0.013395754721194607;0.0010665314777635352;0.0;0.00023723477666038554;0.0031925841053446168;0.10181602146390804;NA;NA;NA;NA;NA;NA
 ;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
 ANO: 2004 ;;;;;;;;;;;;;;;;;;;
 ;1.1.1. Forma��o Florestal;1.1.2. Forma��o Sav�nica;1.2. Floresta Plantada;2.1. �rea �mida Natural n�o Florestal;2.2. Forma��o Campestre (Campo);2.5. Outra Forma��o n�o Florestal;3.1. Pastagem;3.2.1. Cultura Anual e Perene;3.2.2. Cultura Semi-Perene;3.3 Mosaico de Agricultura ou Pastagem;4.1. Infraestrutura Urbana;5.1. Rio, Lago e Oceano;total;population;population bias;user's accuracy;user stderr;error of comission;area dis
1.1.1. Forma��o Florestal;0.5023640126199647;0.014189950373797286;0.0010086886801033816;0.00025452929952843783;0.0012265981910554394;0.009195335278397193;0.01209273635320901;0.0003958134183284524;4.837386388965439e-05;0.0;0.0001271370346428662;0.0017754729831971914;0.5426786480961138;0.5426786480961138;-0.01902759891799835;0.9257117713814903;0.0027194377024741694;0.0742882286185097;0.019027598917998545
1.1.2. Forma��o Sav�nica;0.00802080814872886;0.07932571023685678;0.0;0.00012484037110290394;0.0048371948215433095;0.00026426536245093766;0.011972895985442622;0.00021151411033143406;1.707450377643039e-05;0.0;1.3480588500277228e-05;0.00010691592858613872;0.10489470005731968;0.10489470005731968;0.013564776193952625;0.756241356269756;0.008700575028273172;0.24375864373024403;0.013564776193952577
1.2. Floresta Plantada;0.0002522219451045574;1.6059563826158593e-05;0.0038332570598681353;0.0;0.0;0.0;0.00038515215204664946;3.2053418682182714e-05;8.070129366109471e-06;0.0;0.0;0.0;0.004526814268893792;0.004526814268893792;0.0009492871388997915;0.8467891175055565;0.02912928724185643;0.15321088249444348;0.0009492871388997919
2.1. �rea �mida Natural n�o Florestal;9.060510843516893e-05;1.2258586147230923e-05;0.0;0.001753553220445079;0.0005325420527762007;0.0;2.120004094477445e-05;1.0228236663710101e-05;0.0;0.0;0.0;4.569834796240814e-05;0.002466085593374572;0.002466085593374572;0.00025105350687513377;0.7110674605764723;0.04459373534323501;0.2889325394235277;0.0002510535068751341
2.2. Forma��o Campestre (Campo);0.0013900080178663328;0.016203035557217495;9.039165231709508e-05;0.00048585336503803275;0.02601552609942454;0.0008024114917516619;0.009659692505628313;0.0006645808406815448;1.6942958459035386e-05;0.0;0.00012198862776817872;9.519286683087164e-05;0.0555456239829831;0.0555456239829831;-0.016137296365553278;0.46836319828533046;0.008945685267691995;0.5316368017146695;0.01613729636555325
2.5. Outra Forma��o n�o Florestal;0.001462167473297808;0.0001425684754925014;1.6441991721102894e-05;0.0;0.00023067159773595462;0.015384524460035185;0.0026641806003178054;0.00019652221351974355;0.0;0.0;1.3698667713526741e-05;0.00014452940212903286;0.02025530488196266;0.02025530488196266;0.009439697783006233;0.7595306291210216;0.02276674031898784;0.24046937087897835;0.009439697783006244
3.1. Pastagem;0.006013781009099846;0.007219289321460374;0.00025398179923518446;0.0;0.0034719458007048632;0.0028505585379620425;0.1678626160278321;0.00452378367216043;0.0007096171529142829;0.0;0.0005909377447754455;0.00019088244339199675;0.19368739350953657;0.19368739350953657;0.016527840391296025;0.866667742211974;0.007232833346533588;0.13333225778802604;0.01652784039129604
3.2.1. Cultura Anual e Perene;0.0003413470558874477;0.0001842650862334761;5.666589408758741e-05;2.8330747534701923e-05;0.0027114869975730462;0.00011117720909418219;0.005181443327779106;0.028102597147610788;0.0005498986821229048;0.0;8.364962974350705e-05;9.473562918229113e-05;0.03744559740684904;0.03744559740684904;-0.0028129226044610583;0.750491355292696;0.014047149684100205;0.24950864470730405;0.002812922604461039
3.2.2. Cultura Semi-Perene;1.0237545605365506e-05;1.1511906393334937e-05;0.0;0.0;0.0;0.0;0.00010862215874369686;0.0004888652476261381;0.0035405030108300105;0.0;0.0;0.0;0.004159739869198546;0.004159739869198546;0.0007307404321598814;0.8511356772682417;0.03854408940641838;0.14886432273175831;0.0007307404321598822
3.3 Mosaico de Agricultura ou Pastagem;0.003136317175947162;0.0011387675800214518;0.00021667433046109754;0.0;0.00031001567345324745;0.0002510056854434035;0.0;0.0;0.0;0.009812194114082377;0.00028031665739928786;0.00025204270947639247;0.01539733392628442;0.01539733392628442;-0.005585139812202044;0.6372657864704888;0.015364763370586494;0.3627342135295112;0.005585139812202043
4.1. Infraestrutura Urbana;2.315132221216774e-05;0.0;0.0;0.0;1.8109228079956305e-05;1.1564291549540496e-05;8.152705643902572e-05;6.716496783567249e-06;0.0;0.0;0.0029430296204509716;0.0;0.0030840980155152293;0.0030840980155152293;0.001090140555478832;0.9542594319783022;0.028867940685243704;0.04574056802169779;0.001090140555478832
5.1. Rio, Lago e Oceano;0.0005463917559658504;1.6059563826158593e-05;0.0;7.003209660055053e-05;5.423715508329189e-05;0.0008241603482847599;0.00018516769244949683;0.0;0.0;0.0;0.0;0.014162611779744578;0.015858660391954688;0.015858660391954688;0.0010094216985462145;0.8930522143553475;0.025106132906902733;0.10694778564465246;0.0010094216985462139
total;0.5236510491781152;0.11845947625127226;0.005476101407793584;0.002717139100249706;0.03940832761742985;0.029695002664968904;0.2102152339008326;0.034632674802388;0.004890480301358428;0.009812194114082377;0.004174238570994061;0.0168680820905009;1.0;1.0;0;0.8551001353971461;0.006399304283979786;0.14489986460285387;0.0435629577002148
adj population;0.5236510491781293;0.11845947625127196;0.005476101407793584;0.0027171391002497086;0.03940832761742947;0.02969500266496895;0.21021523390083316;0.03463267480238807;0.004890480301358436;0.009812194114082384;0.004174238570994063;0.016868082090500888;1.0;NA;NA;NA;NA;NA;NA
adj pop stdErr;0.004118880719333852;0.0029833991438651445;0.0007417201100139075;0.0005929561432343655;0.0019152370844868155;0.001311625811718832;0.0036685151501582546;0.0017880436472492575;0.000679914825113224;0.0010187228420034421;0.0006459045702229703;0.0010517983508003593;0.020516718398200424;NA;NA;NA;NA;NA;NA
producer's accuracy;0.9593488133145909;0.6696442762299033;0.6999974570252928;0.6453674823949672;0.6601530100941925;0.5180846297139516;0.7985273612806773;0.8114474930961171;0.7239581375773189;1.0;0.7050458593577975;0.8396100815587159;0.8551001353971457;NA;NA;NA;NA;NA;NA
prod stdErr;0.0029056918181463065;0.007454088310110407;0.023577329109520585;0.041443370375021216;0.01188939175796986;0.015960626231286936;0.006713451200139352;0.015110656930134208;0.03225638741280135;0.022719404230745265;0.021471786072614126;0.023206358895686018;0.006385130835591503;NA;NA;NA;NA;NA;NA
error of omission;0.9970943081818537;0.9925459116898896;0.9764226708904794;0.9585566296249788;0.9881106082420301;0.9840393737687131;0.9932865487998607;0.9848893430698658;0.9677436125871987;0.9772805957692547;0.9785282139273859;0.976793641104314;0.1448998646028543;NA;NA;NA;NA;NA;NA
alloc dis;0.042574073116301125;0.05113797964092581;0.001387114418051314;0.0014250647458589859;0.026785603036010623;0.009741560843854951;0.05164955496340895;0.01306015530955442;0.0012384737167370702;0.0;0.00028213679012851524;0.0033920972244202187;0.10133690690262599;NA;NA;NA;NA;NA;NA
 ;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
 ANO: 2005 ;;;;;;;;;;;;;;;;;;;
 ;1.1.1. Forma��o Florestal;1.1.2. Forma��o Sav�nica;1.2. Floresta Plantada;2.1. �rea �mida Natural n�o Florestal;2.2. Forma��o Campestre (Campo);2.5. Outra Forma��o n�o Florestal;3.1. Pastagem;3.2.1. Cultura Anual e Perene;3.2.2. Cultura Semi-Perene;3.3 Mosaico de Agricultura ou Pastagem;4.1. Infraestrutura Urbana;5.1. Rio, Lago e Oceano;total;population;population bias;user's accuracy;user stderr;error of comission;area dis
1.1.1. Forma��o Florestal;0.4996403881424106;0.014187636245252579;0.0010466173085009146;0.00023455443812263162;0.00124632608782384;0.009239803445210635;0.012098030842587202;0.00042501946204555655;6.036457951798664e-05;0.0;0.00012335820657068664;0.0017475141029223457;0.5400496128609649;0.5400496128609649;-0.019829330120339248;0.9251749769720571;0.0027589898683261344;0.07482502302794292;0.01982933012033905
1.1.2. Forma��o Sav�nica;0.008215470604549678;0.07833859595037451;1.2275267144150615e-05;0.00011159293266031942;0.00489944035972754;0.0004496354763081366;0.011992533783195133;0.00017893464840825673;1.7068123378756325e-05;0.0;0.0;0.00010856755177234626;0.10432411469751883;0.10432411469751883;0.013111470797325126;0.7509155115048162;0.00870557763293497;0.24908448849518383;0.013111470797325095
1.2. Floresta Plantada;0.0002505251683368981;1.6053562691072936e-05;0.003918116332235925;0.0;1.138847406249128e-05;0.0;0.00047004774035598195;4.523824680719638e-05;8.067113721537242e-06;0.0;0.0;0.0;0.004719436638211102;0.004719436638211102;0.0008469412595617368;0.8302084830449344;0.028580157371165208;0.16979151695506556;0.0008469412595617379
2.1. �rea �mida Natural n�o Florestal;8.229626881213854e-05;1.2254005360839399e-05;0.0;0.0017171146439281342;0.0005610283957040385;0.0;2.1192118917071323e-05;0.0;0.0;0.0;0.0;3.4299512047883096e-05;0.002428184944770105;0.002428184944770105;0.0002933628150073635;0.7071597439999396;0.04468634216345226;0.29284025600006036;0.0002933628150073638
2.2. Forma��o Campestre (Campo);0.00124271389826623;0.01660129218266601;1.2539550261714803e-05;0.0005202341990105015;0.025740745418944194;0.0006173875801404123;0.00978559028418332;0.0006243208632163717;6.712212639224127e-06;0.0;9.059613112699016e-05;0.00011083106529096065;0.055352963385745926;0.055352963385745926;-0.016242753006868046;0.4650292205597169;0.008903101926304835;0.5349707794402832;0.016242753006868026
2.5. Outra Forma��o n�o Florestal;0.0012686634868368189;0.00013403160834794047;1.7051954290304052e-05;0.0;0.00025138910426094295;0.015047167007625924;0.003103175958109104;0.0002541218593173614;0.0;0.0;2.974862288393795e-05;0.00032814105650115114;0.020433490658173483;0.020433490658173483;0.009180084203656548;0.7363972832320261;0.022265029501697155;0.26360271676797387;0.009180084203656565
3.1. Pastagem;0.005528325261468258;0.006767451225770149;0.00026699511533043814;2.5797861821700474e-05;0.0033928934362011855;0.0028214476189590922;0.17009951640748147;0.00437585959139442;0.000783790485922023;0.0;0.000606394734276695;0.00018456868521469482;0.19485304042384013;0.19485304042384013;0.018495753764839244;0.8729631112631594;0.007308394013862511;0.1270368887368406;0.01849575376483925
3.2.1. Cultura Anual e Perene;0.0003147746647598636;0.00017724046695651981;6.346662537390817e-05;2.832016090577017e-05;0.0026104501426733877;0.00030096653302506083;0.005416844096317875;0.029625073518844473;0.0005016413907089112;0.0;8.361837156405773e-05;0.00011879627652597846;0.039241192247655814;0.039241192247655814;-0.0032455009379738194;0.7549483545728464;0.013789583714885105;0.24505164542715363;0.003245500937973815
3.2.2. Cultura Semi-Perene;1.0233720041060745e-05;1.1507604626107155e-05;1.3195102512219164e-05;0.0;0.0;0.0;9.561274716747544e-05;0.0004604091326841727;0.00378791873808527;0.0;0.0;0.0;0.004378877045116305;0.004378877045116305;0.0007866855988574035;0.8650434116002137;0.03845096871304702;0.1349565883997863;0.0007866855988574025
3.3 Mosaico de Agricultura ou Pastagem;0.0031603659454523857;0.001173469080107111;0.00021612064212326516;0.0;0.00033450996446490814;0.00028403966455189586;0.0;0.0;0.0;0.009758034355178549;0.00031813821565534204;0.00025516524591016215;0.015499843113443618;0.015499843113443618;-0.005741808758265071;0.6295569757551301;0.01524196140935792;0.37044302424486986;0.00574180875826507
4.1. Infraestrutura Urbana;2.3142671030011694e-05;0.0;0.0;0.0;1.8102461026680066e-05;0.0;6.812643040088121e-05;6.713986964188787e-06;0.0;0.0;0.0029474004336407585;0.0;0.00306348598306252;0.00306348598306252;0.0011414566838688195;0.9621067143562665;0.028983609446831045;0.03789328564373351;0.0011414566838688195
5.1. Rio, Lago e Oceano;0.00048338290866179053;1.6053562691072936e-05;0.0;8.393352332841124e-05;4.3936533988694565e-05;0.00085312753600889;0.00019812377996385536;0.0;0.0;0.0;5.68795121287142e-06;0.013971512205628058;0.015655758001483645;0.015655758001483645;0.001203637700329936;0.8924200415146953;0.025240898271899962;0.10757995848530466;0.0012036377003299334
total;0.5202202827406258;0.11743558549484392;0.0055663778977728395;0.0027215477597774687;0.0391102103788779;0.02961357486183005;0.21334879418867939;0.035995691309682;0.005165562643973708;0.009758034355178549;0.00420494266693134;0.01685939570181358;1.0;1.0;0;0.8545915831543787;0.006443106233135543;0.14540841684562134;0.045059392823446065
adj population;0.5202202827406387;0.11743558549484372;0.00556637789777284;0.0027215477597774705;0.039110210378877526;0.029613574861830097;0.21334879418868039;0.03599569130968204;0.005165562643973719;0.009758034355178543;0.004204942666931342;0.01685939570181357;1.0;NA;NA;NA;NA;NA;NA
adj pop stdErr;0.004113090867229832;0.0029723515253012494;0.0007492580773291439;0.0005935822225149661;0.0019077793518958665;0.0013094368629388196;0.0036793024729091794;0.0018187589609161155;0.0006967214659466459;0.0010156529232442804;0.0006472595603723618;0.0010508034538262527;0.020553997744424714;NA;NA;NA;NA;NA;NA
producer's accuracy;0.9604400380358192;0.6670771522982181;0.7038897473711943;0.6309331290473246;0.6581592164701259;0.5081172090108166;0.7972837018101482;0.8230172123649708;0.7333022555644284;1.0;0.700937127352487;0.8287077694086702;0.8545915831543786;NA;NA;NA;NA;NA;NA
prod stdErr;0.00294808304321662;0.00749208518463683;0.023756590673108178;0.04085553548009793;0.011902817701103007;0.01583109849585155;0.006705829355463463;0.014962233171421733;0.032055281479366725;0.022809733854589263;0.021227566257965822;0.02307727693363709;0.006427003488993493;NA;NA;NA;NA;NA;NA
error of omission;0.9970519169567834;0.9925079148153632;0.9762434093268918;0.9591444645199021;0.988097182298897;0.9841689015041485;0.9932941706445365;0.9850377668285782;0.9679447185206332;0.9771902661454107;0.9787724337420342;0.976922723066363;0.14540841684562145;NA;NA;NA;NA;NA;NA
alloc dis;0.041159789196430485;0.051971037494288636;0.001602640611950354;0.0014221406016839415;0.026738929919867413;0.010772647301095117;0.04950704803271733;0.012741235581675052;0.001181916614062071;0.0;0.0002321710988435234;0.0033684915917111743;0.10034902402216256;NA;NA;NA;NA;NA;NA
 ;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
 ANO: 2006 ;;;;;;;;;;;;;;;;;;;
 ;1.1.1. Forma��o Florestal;1.1.2. Forma��o Sav�nica;1.2. Floresta Plantada;2.1. �rea �mida Natural n�o Florestal;2.2. Forma��o Campestre (Campo);2.5. Outra Forma��o n�o Florestal;3.1. Pastagem;3.2.1. Cultura Anual e Perene;3.2.2. Cultura Semi-Perene;3.3 Mosaico de Agricultura ou Pastagem;4.1. Infraestrutura Urbana;5.1. Rio, Lago e Oceano;total;population;population bias;user's accuracy;user stderr;error of comission;area dis
1.1.1. Forma��o Florestal;0.4973259224871507;0.013997891657620398;0.0011466379836836246;0.0002348259836202449;0.0011258654565935464;0.0090020013004172;0.011448318294257657;0.00045290613896568926;7.601964524701801e-05;0.0;0.00013563353697504678;0.001619273004132442;0.5365652954886636;0.5365652954886636;-0.0182968151515551;0.9268693422190569;0.00279729503219647;0.07313065778094308;0.018296815151555124
1.1.2. Forma��o Sav�nica;0.00808754010475699;0.07827292410111793;3.1200757386834326e-05;0.00010986257140645206;0.005077759120932572;0.0004630566467733369;0.012393308778768226;0.00022749676579822303;0.0;0.0;0.0;7.180960190002378e-05;0.10473495844884056;0.10473495844884056;0.012128034613905627;0.7473428667979233;0.008707046923787392;0.2526571332020767;0.012128034613905589
1.2. Floresta Plantada;0.000294855081884799;1.6053925867076068e-05;0.004213495188009043;0.0;0.0;0.0;0.0004435426164801904;3.204216583217126e-05;2.126440061129636e-05;0.0;0.0;0.0;0.005021253378684577;0.005021253378684577;0.0009904677101129984;0.8391321588939328;0.027819119657315136;0.16086784110606722;0.000990467710112998
2.1. �rea �mida Natural n�o Florestal;8.229813058142644e-05;1.2254282580343565e-05;0.0;0.0017519437280632479;0.0006086524029656891;0.0;1.4228642646134296e-05;0.0;0.0;0.0;0.0;3.430028799774137e-05;0.002503677474834583;0.002503677474834583;0.00019478535776614055;0.6997481687129047;0.04386110014830726;0.3002518312870953;0.00019478535776614033
2.2. Forma��o Campestre (Campo);0.0012908649560365543;0.016399228494612793;2.3822965797323846e-05;0.0004801850122222227;0.025881054308805475;0.0005527509506146765;0.010283723510302866;0.0006008467746608641;3.0502093348347586e-05;0.0;0.00010580638722388583;7.342285329283757e-05;0.05572220830691784;0.05572220830691784;-0.016720663162942746;0.4644656968053465;0.00889744314510267;0.5355343031946536;0.01672066316294271
2.5. Outra Forma��o n�o Florestal;0.0011908672243416633;0.00011829268024997753;0.0;0.0;0.00022925688225615385;0.01501651876053206;0.0027031528415764144;0.00016108304641332863;0.0;0.0;1.3693858583659333e-05;0.0001989699316725113;0.019631835225625765;0.019631835225625765;0.009866039449170017;0.7649065198413421;0.023248651502233167;0.23509348015865794;0.009866039449170031
3.1. Pastagem;0.005843211197449774;0.006617286691348437;0.0003207315231326523;1.2899222720354645e-05;0.0033622219740467424;0.0030589422366845143;0.17181685094421612;0.004331379808104235;0.0007424252052946618;0.0;0.0005943774870622695;0.0002284344324580196;0.19692876072251778;0.19692876072251778;0.017601014306991326;0.8724822637071008;0.007300692696468078;0.1275177362928992;0.01760101430699132
3.2.1. Cultura Anual e Perene;0.0003503875960671894;0.00017339937298140192;2.4639838749376196e-05;1.8096155703648153e-05;0.002354678319296278;0.00010686564198096576;0.005077120789926353;0.030206120923869983;0.0006820309740749606;0.0;0.00012710689360929538;0.00012852196436339959;0.03924896847062285;0.03924896847062285;-0.002682984361501755;0.7696029246342794;0.013915422008435372;0.23039707536572063;0.0026829843615017446
